name,iso,id,country,admin_level,category,range_type,range,population,under_5_population,under_5_population_share,under_5_population_interval,under_5_population_interval_share,school_age_population,school_age_population_share,school_age_population_interval,school_age_population_interval_share,adults_population,adults_population_share,adults_population_interval,adults_population_interval_share,women_childbearing_population,women_childbearing_population_share,women_childbearing_population_interval,women_childbearing_population_interval_share,elderly_population,elderly_population_share,elderly_population_interval,elderly_population_interval_share,population_share,population_interval,population_interval_share
Jhenaidah,,16705992B77509092527129,BGD,ADM2,primary_healthcare,TIME,7200,1877036,139943,99.09,2,0.0,614450,99.09,6,0.0,1727340,99.09,17,0.0,558144,99.09,5,0.0,164380,99.09,2,0.0,99.09,18,0.0
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,600,513254,38844,36.18,38844,36.18,173067,36.16,173067,36.16,464950,36.05,464950,36.05,146289,36.07,146289,36.07,52318,36.26,52318,36.26,36.07,513254,36.07
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,1200,959560,72297,67.33,33453,31.16,322442,67.37,149375,31.21,869493,67.41,404543,31.36,273551,67.44,127262,31.37,97573,67.63,45255,31.37,67.43,446306,31.36
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,1800,1137045,85837,79.95,13540,12.61,382606,79.94,60164,12.57,1030547,79.89,161054,12.49,324091,79.9,50540,12.46,115392,79.98,17819,12.35,79.9,177485,12.47
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,2400,1283572,96794,90.15,10957,10.2,431552,90.17,48946,10.23,1163406,90.19,132859,10.3,365912,90.21,41821,10.31,130207,90.25,14815,10.27,90.2,146527,10.3
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,3000,1365714,103082,96.01,6288,5.86,459461,96.0,27909,5.83,1237937,95.97,74531,5.78,389275,95.97,23363,5.76,138461,95.97,8254,5.72,95.97,82142,5.77
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,3600,1372692,103606,96.49,524,0.49,461799,96.49,2338,0.49,1244260,96.46,6323,0.49,391265,96.46,1990,0.49,139170,96.46,709,0.49,96.46,6978,0.49
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,4200,1377122,103937,96.8,331,0.31,463279,96.8,1480,0.31,1248274,96.77,4014,0.31,392527,96.77,1262,0.31,139620,96.77,450,0.31,96.77,4430,0.31
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,4800,1378105,104012,96.87,75,0.07,463610,96.86,331,0.07,1249165,96.84,891,0.07,392808,96.84,281,0.07,139720,96.84,100,0.07,96.84,983,0.07
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,5400,1379234,104096,96.95,84,0.08,463987,96.94,377,0.08,1250188,96.92,1023,0.08,393130,96.92,322,0.08,139835,96.92,115,0.08,96.92,1129,0.08
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,6000,1380177,104166,97.02,70,0.07,464302,97.01,315,0.07,1251043,96.99,855,0.07,393398,96.99,268,0.07,139930,96.98,95,0.07,96.99,943,0.07
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,6600,1381855,104292,97.13,126,0.12,464862,97.13,560,0.12,1252564,97.1,1521,0.12,393877,97.1,479,0.12,140100,97.1,170,0.12,97.1,1678,0.12
Bagerhat,,16705992B77600989823530,BGD,ADM2,primary_healthcare,TIME,7200,1384012,104453,97.28,161,0.15,465582,97.28,720,0.15,1254519,97.26,1955,0.15,394492,97.26,615,0.15,140319,97.25,219,0.15,97.26,2157,0.15
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,600,122354,14071,5.07,14071,5.07,51854,5.07,51854,5.07,113344,5.07,113344,5.07,33675,5.08,33675,5.08,9967,5.07,9967,5.07,5.07,122354,5.07
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,1200,251906,28971,10.44,14900,5.37,106760,10.44,54906,5.37,233355,10.44,120011,5.37,69331,10.45,35656,5.38,20521,10.44,10554,5.37,10.44,129552,5.37
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,1800,813587,93417,33.68,64446,23.23,344711,33.72,237951,23.28,753735,33.74,520380,23.29,223978,33.76,154647,23.31,66216,33.69,45695,23.25,33.73,561681,23.29
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,2400,1206058,138602,49.97,45185,16.29,511176,50.0,166465,16.28,1117305,50.01,363570,16.27,331937,50.04,107959,16.27,98187,49.96,31971,16.27,50.01,392471,16.27
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,3000,1821374,209420,75.5,70818,25.53,772032,75.52,260856,25.52,1687294,75.52,569989,25.51,501179,75.55,169242,25.51,148328,75.47,50141,25.51,75.52,615316,25.51
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,3600,1965735,226056,81.5,16636,6.0,833250,81.51,61218,5.99,1821011,81.51,133717,5.99,540819,81.53,39640,5.98,160101,81.46,11773,5.99,81.5,144361,5.99
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,4200,2164668,248967,89.75,22911,8.26,917615,89.76,84365,8.25,2005295,89.75,184284,8.25,595524,89.77,54705,8.25,176306,89.71,16205,8.25,89.75,198933,8.25
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,4800,2197065,252751,91.12,3784,1.36,931428,91.11,13813,1.35,2035313,91.1,30018,1.34,604343,91.1,8819,1.33,178939,91.05,2633,1.34,91.09,32397,1.34
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,5400,2213085,254598,91.78,1847,0.67,938223,91.78,6795,0.66,2050153,91.76,14840,0.66,608741,91.77,4398,0.66,180244,91.71,1305,0.66,91.76,16020,0.66
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,6000,2227974,256310,92.4,1712,0.62,944533,92.4,6310,0.62,2063944,92.38,13791,0.62,612839,92.38,4098,0.62,181457,92.33,1213,0.62,92.38,14889,0.62
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,6600,2235081,257127,92.7,817,0.29,947543,92.69,3010,0.29,2070528,92.67,6584,0.29,614793,92.68,1954,0.29,182037,92.62,580,0.3,92.67,7107,0.29
Habiganj,,16705992B7772300815487,BGD,ADM2,primary_healthcare,TIME,7200,2241616,257879,92.97,752,0.27,950312,92.96,2769,0.27,2076581,92.95,6053,0.27,616591,92.95,1798,0.27,182570,92.9,533,0.27,92.94,6535,0.27
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,600,208383,17132,20.94,17132,20.94,73049,20.94,73049,20.94,191038,20.95,191038,20.95,60177,20.95,60177,20.95,18974,20.95,18974,20.95,20.95,208383,20.95
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,1200,373656,30713,37.53,13581,16.6,130968,37.54,57919,16.6,342564,37.56,151526,16.62,107917,37.56,47740,16.62,34015,37.56,15041,16.61,37.56,165273,16.61
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,1800,504735,41482,50.7,10769,13.16,176884,50.7,45916,13.16,462730,50.74,120166,13.18,145784,50.75,37867,13.18,45953,50.75,11938,13.18,50.74,131079,13.18
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,2400,687685,56515,69.07,15033,18.37,240995,69.08,64111,18.38,630458,69.13,167728,18.39,198628,69.14,52844,18.39,62606,69.14,16653,18.39,69.13,182950,18.39
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,3000,747320,61403,75.04,4888,5.97,261857,75.06,20862,5.98,685139,75.13,54681,6.0,215868,75.14,17240,6.0,68027,75.12,5421,5.99,75.13,59635,5.99
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,3600,793356,65190,79.67,3787,4.63,277999,79.69,16142,4.63,727341,79.75,42202,4.63,229162,79.77,13294,4.63,72221,79.75,4194,4.63,79.75,46036,4.63
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,4200,994747,81826,100.0,16636,20.33,348869,100.0,70870,20.31,911973,100.0,184632,20.25,287284,100.0,58122,20.23,90554,100.0,18333,20.25,100.0,201391,20.25
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,4800,994747,81826,100.0,0,0.0,348869,100.0,0,0.0,911973,100.0,0,0.0,287284,100.0,0,0.0,90554,100.0,0,0.0,100.0,0,0.0
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,5400,994747,81826,100.0,0,0.0,348869,100.0,0,0.0,911973,100.0,0,0.0,287284,100.0,0,0.0,90554,100.0,0,0.0,100.0,0,0.0
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,6000,994747,81826,100.0,0,0.0,348869,100.0,0,0.0,911973,100.0,0,0.0,287284,100.0,0,0.0,90554,100.0,0,0.0,100.0,0,0.0
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,6600,994747,81826,100.0,0,0.0,348869,100.0,0,0.0,911973,100.0,0,0.0,287284,100.0,0,0.0,90554,100.0,0,0.0,100.0,0,0.0
Magura,,16705992B78415132034426,BGD,ADM2,primary_healthcare,TIME,7200,994747,81826,100.0,0,0.0,348869,100.0,0,0.0,911973,100.0,0,0.0,287284,100.0,0,0.0,90554,100.0,0,0.0,100.0,0,0.0
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,600,196,15,0.01,15,0.01,65,0.01,65,0.01,179,0.01,179,0.01,59,0.01,59,0.01,18,0.01,18,0.01,0.01,196,0.01
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,1200,156457,12363,10.58,12348,10.57,51163,10.57,51098,10.56,141634,10.56,141455,10.55,46439,10.57,46380,10.56,16046,10.59,16028,10.57,10.57,156261,10.55
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,1800,433507,34235,29.3,21872,18.72,141694,29.28,90531,18.71,392359,29.26,250725,18.7,128631,29.28,82192,18.71,44539,29.38,28493,18.8,29.27,277050,18.71
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,2400,726667,57326,49.06,23091,19.76,237441,49.06,95747,19.78,657948,49.07,265589,19.81,215621,49.07,86990,19.8,74403,49.09,29864,19.7,49.07,293160,19.8
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,3000,993754,78407,67.1,21081,18.04,324733,67.1,87292,18.04,899763,67.1,241815,18.03,294879,67.11,79258,18.04,101765,67.14,27362,18.05,67.11,267087,18.04
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,3600,1239656,97787,83.69,19380,16.59,405054,83.7,80321,16.6,1122476,83.71,222713,16.61,367841,83.72,72962,16.61,126877,83.71,25112,16.57,83.71,245902,16.61
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,4200,1294481,102103,87.38,4316,3.69,422958,87.4,17904,3.7,1172152,87.42,49676,3.7,384109,87.42,16268,3.7,132455,87.39,5578,3.68,87.42,54825,3.7
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,4800,1303610,102824,88.0,721,0.62,425941,88.01,2983,0.62,1180412,88.03,8260,0.62,386818,88.04,2709,0.62,133395,88.01,940,0.62,88.03,9129,0.62
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,5400,1402091,110603,94.65,7779,6.66,458129,94.67,32188,6.65,1269528,94.68,89116,6.65,416036,94.69,29218,6.65,143530,94.69,10135,6.69,94.68,98481,6.65
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,6000,1403298,110699,94.74,96,0.08,458524,94.75,395,0.08,1270620,94.76,1092,0.08,416394,94.77,358,0.08,143655,94.78,125,0.08,94.76,1207,0.08
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,6600,1408599,111117,95.09,418,0.36,460256,95.1,1732,0.36,1275417,95.12,4797,0.36,417967,95.12,1573,0.36,144201,95.14,546,0.36,95.12,5301,0.36
Manikganj,,16705992B79131283702140,BGD,ADM2,primary_healthcare,TIME,7200,1408637,111120,95.1,3,0.0,460269,95.11,13,0.0,1275451,95.12,34,0.0,417978,95.13,11,0.0,144204,95.14,3,0.0,95.12,38,0.0
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,600,409758,44972,12.72,44972,12.72,167568,12.72,167568,12.72,377254,12.72,377254,12.72,110458,12.72,110458,12.72,35709,12.72,35709,12.72,12.72,409758,12.72
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,1200,1108024,121646,34.4,76674,21.68,453204,34.4,285636,21.68,1020135,34.4,642881,21.68,298668,34.4,188210,21.68,96556,34.4,60847,21.67,34.4,698266,21.68
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,1800,1836623,201593,57.01,79947,22.61,751144,57.02,297940,22.62,1690941,57.02,670806,22.62,495056,57.02,196388,22.62,160049,57.01,63493,22.62,57.02,728599,22.62
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,2400,2282955,250566,70.86,48973,13.85,933607,70.87,182463,13.85,2101836,70.87,410895,13.86,615344,70.87,120288,13.85,198977,70.88,38928,13.87,70.88,446332,13.86
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,3000,2406051,263951,74.65,13385,3.79,983631,74.67,50024,3.8,2215128,74.7,113292,3.82,648583,74.7,33239,3.83,209744,74.71,10767,3.84,74.7,123096,3.82
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,3600,2422027,265704,75.15,1753,0.5,990175,75.16,6544,0.5,2229843,75.19,14715,0.5,652899,75.2,4316,0.5,211131,75.21,1387,0.49,75.19,15976,0.5
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,4200,2435143,267141,75.55,1437,0.41,995538,75.57,5363,0.41,2241921,75.6,12078,0.41,656438,75.6,3539,0.41,212271,75.62,1140,0.41,75.6,13116,0.41
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,4800,2471621,271150,76.69,4009,1.13,1010466,76.7,14928,1.13,2275505,76.73,33584,1.13,666268,76.74,9830,1.13,215450,76.75,3179,1.13,76.73,36478,1.13
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,5400,2528488,277403,78.45,6253,1.77,1033745,78.47,23279,1.77,2327862,78.5,52357,1.77,681589,78.5,15321,1.76,220405,78.51,4955,1.77,78.5,56867,1.77
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,6000,2547715,279515,79.05,2112,0.6,1041605,79.07,7860,0.6,2345557,79.09,17695,0.6,686762,79.1,5173,0.6,222087,79.11,1682,0.6,79.09,19227,0.6
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,6600,2558095,280656,79.37,1141,0.32,1045852,79.39,4247,0.32,2355114,79.42,9557,0.32,689559,79.42,2797,0.32,222992,79.43,905,0.32,79.42,10380,0.32
Kishoreganj,,16705992B82604838368079,BGD,ADM2,primary_healthcare,TIME,7200,2566149,281541,79.62,885,0.25,1049148,79.64,3296,0.25,2362528,79.67,7414,0.25,691729,79.67,2170,0.25,223694,79.68,702,0.25,79.67,8054,0.25
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,600,400060,35846,25.74,35846,25.74,160245,25.77,160245,25.77,367179,25.79,367179,25.79,119585,25.8,119585,25.8,36010,25.81,36010,25.81,25.79,400060,25.79
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,1200,809674,72561,52.11,36715,26.36,324346,52.15,164101,26.39,743136,52.19,375957,26.4,242019,52.21,122434,26.41,72872,52.24,36862,26.42,52.2,409614,26.41
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,1800,1251056,112238,80.6,39677,28.49,501426,80.62,177080,28.47,1148300,80.65,405164,28.46,373878,80.66,131859,28.45,112542,80.67,39670,28.44,80.65,441382,28.45
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,2400,1475647,132476,95.13,20238,14.53,591637,95.13,90211,14.51,1354481,95.13,206181,14.48,440945,95.13,67067,14.47,132709,95.13,20167,14.46,95.13,224591,14.48
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,3000,1499947,134663,96.7,2187,1.57,601387,96.7,9750,1.57,1376787,96.69,22306,1.57,448201,96.69,7256,1.57,134893,96.69,2184,1.57,96.69,24300,1.57
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,3600,1509511,135520,97.32,857,0.62,605217,97.31,3830,0.62,1385565,97.31,8778,0.62,451060,97.31,2859,0.62,135754,97.31,861,0.62,97.31,9564,0.62
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,4200,1512650,135801,97.52,281,0.2,606474,97.52,1257,0.2,1388446,97.51,2881,0.2,451999,97.51,939,0.2,136036,97.51,282,0.2,97.51,3139,0.2
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,4800,1514892,136002,97.66,201,0.14,607372,97.66,898,0.14,1390504,97.66,2058,0.14,452669,97.66,670,0.14,136238,97.66,202,0.14,97.66,2242,0.14
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,5400,1517785,136261,97.85,259,0.19,608531,97.85,1159,0.19,1393159,97.84,2655,0.19,453534,97.84,865,0.19,136499,97.85,261,0.19,97.84,2893,0.19
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,6000,1518748,136346,97.91,85,0.06,608914,97.91,383,0.06,1394047,97.91,888,0.06,453822,97.91,288,0.06,136581,97.9,82,0.06,97.91,963,0.06
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,6600,1519588,136422,97.96,76,0.05,609250,97.96,336,0.05,1394818,97.96,771,0.05,454073,97.96,251,0.05,136656,97.96,75,0.05,97.96,840,0.05
Feni,,16705992B83268326466345,BGD,ADM2,primary_healthcare,TIME,7200,1522723,136703,98.17,281,0.2,610506,98.16,1256,0.2,1397696,98.16,2878,0.2,455010,98.16,937,0.2,136938,98.16,282,0.2,98.16,3135,0.2
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,600,8651,796,0.66,796,0.66,3214,0.66,3214,0.66,8034,0.66,8034,0.66,2444,0.66,2444,0.66,684,0.66,684,0.66,0.66,8651,0.66
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,1200,66355,6063,5.03,5267,4.37,24500,5.03,21286,4.37,61601,5.06,53567,4.4,18796,5.07,16352,4.41,5273,5.08,4589,4.42,5.06,57704,4.4
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,1800,255406,23440,19.43,17377,14.41,94617,19.44,70117,14.41,237140,19.47,175539,14.41,72252,19.49,53456,14.42,20263,19.52,14990,14.44,19.48,189051,14.42
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,2400,589261,54121,44.87,30681,25.44,218423,44.88,123806,25.44,547133,44.93,309993,25.45,166659,44.95,94407,25.46,46738,45.03,26475,25.51,44.93,333855,25.46
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,3000,754043,69271,57.43,15150,12.56,279579,57.44,61156,12.56,700152,57.49,153019,12.56,213230,57.51,46571,12.56,59790,57.61,13052,12.58,57.5,164782,12.57
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,3600,918143,84382,69.96,15111,12.53,340550,69.97,60971,12.53,852566,70.01,152414,12.51,259604,70.02,46374,12.51,72759,70.1,12969,12.5,70.01,164100,12.51
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,4200,1080810,99357,82.37,14975,12.41,400968,82.38,60418,12.41,1003661,82.41,151095,12.41,305589,82.43,45985,12.4,85603,82.48,12844,12.38,82.42,162667,12.4
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,4800,1140961,104895,86.96,5538,4.59,423316,86.97,22348,4.59,1059520,87.0,55859,4.59,322582,87.01,16993,4.58,90365,87.07,4762,4.59,87.0,60151,4.59
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,5400,1155855,106266,88.1,1371,1.14,428850,88.11,5534,1.14,1073352,88.13,13832,1.14,326790,88.14,4208,1.14,91545,88.2,1180,1.14,88.14,14894,1.14
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,6000,1168408,107422,89.06,1156,0.96,433514,89.07,4664,0.96,1085009,89.09,11657,0.96,330336,89.1,3546,0.96,92538,89.16,993,0.96,89.1,12553,0.96
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,6600,1176859,108200,89.7,778,0.64,436654,89.71,3140,0.65,1092857,89.74,7848,0.64,332723,89.74,2387,0.64,93208,89.81,670,0.65,89.74,8451,0.64
Lalmonirhat,,16705992B84214314165922,BGD,ADM2,primary_healthcare,TIME,7200,1178911,108389,89.86,189,0.16,437416,89.87,762,0.16,1094763,89.89,1906,0.16,333303,89.9,580,0.16,93370,89.96,162,0.16,89.9,2052,0.16
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,600,659932,50924,17.34,50924,17.34,212507,17.36,212507,17.36,611083,17.38,611083,17.38,199074,17.39,199074,17.39,54011,17.38,54011,17.38,17.38,659932,17.38
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,1200,1349544,104420,35.56,53496,18.22,435358,35.55,222851,18.2,1249687,35.54,638604,18.16,406825,35.53,207751,18.14,110414,35.53,56403,18.15,35.54,689612,18.16
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,1800,1871194,144720,49.29,40300,13.72,603468,49.28,168110,13.73,1732729,49.28,483042,13.74,564141,49.27,157316,13.74,153102,49.27,42688,13.74,49.27,521650,13.74
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,2400,2711191,209617,71.39,64897,22.1,874171,71.39,270703,22.11,2510559,71.4,777830,22.12,817461,71.4,253320,22.12,221841,71.39,68739,22.12,71.4,839997,22.12
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,3000,3118616,241167,82.13,31550,10.74,1005662,82.13,131491,10.74,2887835,82.12,377276,10.73,940261,82.12,122800,10.73,255176,82.12,33335,10.73,82.12,407425,10.73
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,3600,3439221,265956,90.57,24789,8.44,1109038,90.57,103376,8.44,3184714,90.57,296879,8.44,1036921,90.56,96660,8.44,281411,90.56,26235,8.44,90.57,320605,8.44
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,4200,3474322,268678,91.5,2722,0.93,1120367,91.5,11329,0.93,3217215,91.49,32501,0.92,1047500,91.49,10579,0.92,284285,91.49,2874,0.92,91.49,35101,0.92
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,4800,3489381,269844,91.9,1166,0.4,1125224,91.9,4857,0.4,3231159,91.89,13944,0.4,1052040,91.88,4540,0.4,285518,91.89,1233,0.4,91.89,15059,0.4
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,5400,3500400,270694,92.19,850,0.29,1128773,92.18,3549,0.29,3241362,92.18,10203,0.29,1055364,92.17,3324,0.29,286420,92.18,902,0.29,92.18,11019,0.29
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,6000,3511515,271552,92.48,858,0.29,1132352,92.48,3579,0.29,3251654,92.47,10292,0.29,1058716,92.47,3352,0.29,287329,92.47,909,0.29,92.47,11115,0.29
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,6600,3514869,271811,92.57,259,0.09,1133433,92.57,1081,0.09,3254761,92.56,3107,0.09,1059728,92.56,1012,0.09,287604,92.56,275,0.09,92.56,3354,0.09
Bogra,,16705992B87441692505107,BGD,ADM2,primary_healthcare,TIME,7200,3523685,272491,92.8,680,0.23,1136272,92.8,2839,0.23,3262924,92.79,8163,0.23,1062387,92.79,2659,0.23,288325,92.79,721,0.23,92.79,8816,0.23
Gopalganj,,16705992B87804307332289,BGD,ADM2,primary_healthcare,TIME,600,80433,7232,6.95,7232,6.95,30690,6.95,30690,6.95,73674,7.01,73674,7.01,22595,7.05,22595,7.05,7387,6.95,7387,6.95,7.01,80433,7.01
Gopalganj,,16705992B87804307332289,BGD,ADM2,primary_healthcare,TIME,1200,180596,16289,15.66,9057,8.71,69165,15.66,38475,8.71,165337,15.74,91663,8.72,50584,15.78,27989,8.73,16671,15.67,9284,8.73,15.73,100163,8.73
Gopalganj,,16705992B87804307332289,BGD,ADM2,primary_healthcare,TIME,1800,354850,32085,30.85,15796,15.19,136257,30.85,67092,15.19,324793,30.92,159456,15.18,99225,30.95,48641,15.17,32832,30.87,16161,15.2,30.91,174254,15.18
Gopalganj,,16705992B87804307332289,BGD,ADM2,primary_healthcare,TIME,2400,572233,51804,49.81,19719,18.96,220006,49.81,83749,18.96,523712,49.85,198919,18.93,159887,49.87,60662,18.92,52997,49.83,20165,18.96,49.85,217383,18.94
Gopalganj,,16705992B87804307332289,BGD,ADM2,primary_healthcare,TIME,3000,823997,74624,71.75,22820,21.94,316886,71.74,96880,21.93,754120,71.78,230408,21.93,230206,71.8,70319,21.93,76323,71.76,23326,21.93,71.78,251764,21.93
Gopalganj,,16705992B87804307332289,BGD,ADM2,primary_healthcare,TIME,3600,1064772,96460,92.74,21836,20.99,409615,92.74,92729,20.99,974462,92.75,220342,20.97,297425,92.76,67219,20.96,98639,92.75,22316,20.98,92.75,240775,20.97
