name,iso,id,country,admin_level,category,range_type,range,population,under_5_population,under_5_population_share,under_5_population_interval,under_5_population_interval_share,school_age_population,school_age_population_share,school_age_population_interval,school_age_population_interval_share,adults_population,adults_population_share,adults_population_interval,adults_population_interval_share,women_childbearing_population,women_childbearing_population_share,women_childbearing_population_interval,women_childbearing_population_interval_share,elderly_population,elderly_population_share,elderly_population_interval,elderly_population_interval_share,population_share,population_interval,population_interval_share
Madaripur,,16705992B87985099055959,BGD,ADM2,hospitals,TIME,3600,1101996,97360,93.18,436,0.42,426239,93.17,1909,0.42,1007470,93.16,4517,0.42,308064,93.16,1382,0.42,103146,93.16,463,0.42,93.16,4941,0.42
Madaripur,,16705992B87985099055959,BGD,ADM2,hospitals,TIME,4200,1106259,97735,93.54,375,0.36,427887,93.53,1648,0.36,1011368,93.52,3898,0.36,309255,93.52,1191,0.36,103544,93.52,398,0.36,93.52,4263,0.36
Madaripur,,16705992B87985099055959,BGD,ADM2,hospitals,TIME,4800,1113825,98403,94.17,668,0.64,430812,94.17,2925,0.64,1018285,94.16,6917,0.64,311370,94.16,2115,0.64,104252,94.16,708,0.64,94.16,7566,0.64
Madaripur,,16705992B87985099055959,BGD,ADM2,hospitals,TIME,5400,1122719,99183,94.92,780,0.75,434242,94.91,3430,0.75,1026413,94.91,8128,0.75,313861,94.91,2491,0.75,105088,94.92,836,0.76,94.91,8894,0.75
Madaripur,,16705992B87985099055959,BGD,ADM2,hospitals,TIME,6000,1127573,99611,95.33,428,0.41,436119,95.33,1877,0.41,1030851,95.32,4438,0.41,315218,95.32,1357,0.41,105542,95.33,454,0.41,95.32,4854,0.41
Madaripur,,16705992B87985099055959,BGD,ADM2,hospitals,TIME,6600,1136443,100393,96.08,782,0.75,439549,96.07,3430,0.75,1038961,96.07,8110,0.75,317698,96.07,2480,0.75,106372,96.08,830,0.75,96.07,8870,0.75
Madaripur,,16705992B87985099055959,BGD,ADM2,hospitals,TIME,7200,1138536,100578,96.26,185,0.18,440358,96.25,809,0.18,1040874,96.25,1913,0.18,318283,96.25,585,0.18,106568,96.25,196,0.18,96.25,2093,0.18
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,600,14977366,1032663,94.11,1032663,94.11,4762077,94.14,4762077,94.14,14361990,94.17,14361990,94.17,4494847,94.16,4494847,94.16,732539,93.94,732539,93.94,94.16,14977366,94.16
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,1200,15464371,1066604,97.21,33941,3.09,4917685,97.22,155608,3.08,14827722,97.23,465732,3.05,4640917,97.22,146070,3.06,757621,97.15,25082,3.22,97.22,487005,3.06
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,1800,15708744,1083590,98.76,16986,1.55,4995735,98.76,78050,1.54,15061664,98.76,233942,1.53,4714228,98.76,73311,1.54,769964,98.73,12343,1.58,98.76,244373,1.54
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,2400,15800521,1089939,99.33,6349,0.58,5024953,99.34,29218,0.58,15149571,99.34,87907,0.58,4741762,99.34,27534,0.58,774552,99.32,4588,0.59,99.34,91777,0.58
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,3000,15841933,1092796,99.6,2857,0.26,5038117,99.6,13164,0.26,15189258,99.6,39687,0.26,4754188,99.6,12426,0.26,776601,99.59,2049,0.26,99.6,41412,0.26
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,3600,15861007,1094111,99.71,1315,0.12,5044179,99.72,6062,0.12,15207549,99.72,18291,0.12,4759911,99.72,5723,0.12,777533,99.7,932,0.12,99.72,19074,0.12
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,4200,15861986,1094180,99.72,69,0.01,5044492,99.72,313,0.01,15208477,99.72,928,0.01,4760204,99.72,293,0.01,777591,99.71,58,0.01,99.72,979,0.01
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,4800,15862935,1094246,99.73,66,0.01,5044795,99.73,303,0.01,15209387,99.73,910,0.01,4760489,99.73,285,0.01,777638,99.72,47,0.01,99.73,949,0.01
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,5400,15863842,1094308,99.73,62,0.01,5045083,99.73,288,0.01,15210257,99.73,870,0.01,4760761,99.73,272,0.01,777683,99.72,45,0.01,99.73,907,0.01
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,6000,15864041,1094322,99.73,14,0.0,5045146,99.74,63,0.0,15210447,99.74,190,0.0,4760821,99.74,60,0.0,777693,99.73,10,0.0,99.74,199,0.0
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,6600,15864856,1094378,99.74,56,0.01,5045405,99.74,259,0.01,15211230,99.74,783,0.01,4761066,99.74,245,0.01,777732,99.73,39,0.01,99.74,815,0.01
Dhaka,,16705992B90744549146712,BGD,ADM2,hospitals,TIME,7200,15866341,1094480,99.75,102,0.01,5045877,99.75,472,0.01,15212653,99.75,1423,0.01,4761511,99.75,445,0.01,777805,99.74,73,0.01,99.75,1485,0.01
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,600,313016,30222,22.86,30222,22.86,116127,22.86,116127,22.86,287820,22.86,287820,22.86,86785,22.86,86785,22.86,27645,22.86,27645,22.86,22.86,313016,22.86
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,1200,635569,61359,46.41,31137,23.55,235776,46.41,119649,23.55,584410,46.41,296590,23.55,176226,46.42,89441,23.56,56130,46.41,28485,23.55,46.41,322553,23.55
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,1800,1195893,115495,87.35,54136,40.95,443770,87.35,207994,40.94,1099616,87.33,515206,40.92,331501,87.31,155275,40.9,105632,87.34,49502,40.93,87.33,560324,40.92
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,2400,1260228,121692,92.04,6197,4.69,467592,92.04,23822,4.69,1158778,92.03,59162,4.7,349372,92.02,17871,4.71,111308,92.03,5676,4.69,92.03,64335,4.7
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,3000,1264792,122133,92.37,441,0.33,469284,92.37,1692,0.33,1162974,92.36,4196,0.33,350638,92.35,1266,0.33,111711,92.37,403,0.33,92.36,4564,0.33
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,3600,1289000,124448,94.12,2315,1.75,478193,94.13,8909,1.75,1185243,94.13,22269,1.77,357400,94.13,6762,1.78,113840,94.13,2129,1.76,94.13,24208,1.77
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,4200,1295603,125086,94.61,638,0.48,480645,94.61,2452,0.48,1191314,94.61,6071,0.48,359229,94.62,1829,0.48,114423,94.61,583,0.48,94.61,6603,0.48
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,4800,1299437,125456,94.89,370,0.28,482068,94.89,1423,0.28,1194840,94.89,3526,0.28,360292,94.9,1063,0.28,114762,94.89,339,0.28,94.89,3834,0.28
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,5400,1306648,126153,95.41,697,0.53,484745,95.41,2677,0.53,1201469,95.42,6629,0.53,362290,95.42,1998,0.53,115399,95.42,637,0.53,95.42,7211,0.53
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,6000,1307052,126192,95.44,39,0.03,484895,95.44,150,0.03,1201841,95.45,372,0.03,362402,95.45,112,0.03,115435,95.45,36,0.03,95.45,404,0.03
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,6600,1310749,126549,95.71,357,0.27,486268,95.71,1373,0.27,1205240,95.72,3399,0.27,363426,95.72,1024,0.27,115762,95.72,327,0.27,95.72,3697,0.27
Sherpur,,16705992B90842308963557,BGD,ADM2,hospitals,TIME,7200,1311466,126619,95.77,70,0.05,486534,95.77,266,0.05,1205899,95.77,659,0.05,363624,95.77,198,0.05,115825,95.77,63,0.05,95.77,717,0.05
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,600,263291,25293,21.63,25293,21.63,106402,21.61,106402,21.61,239558,21.6,239558,21.6,73000,21.57,73000,21.57,25793,21.61,25793,21.61,21.6,263291,21.6
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,1200,492600,47299,40.45,22006,18.82,199021,40.43,92619,18.81,448209,40.41,208651,18.81,136584,40.37,63584,18.79,48244,40.43,22451,18.81,40.41,229309,18.81
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,1800,747699,71758,61.37,24459,20.92,302009,61.35,102988,20.92,680340,61.34,232131,20.93,207327,61.27,70743,20.91,73208,61.35,24964,20.92,61.34,255099,20.93
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,2400,839725,80579,68.91,8821,7.54,339155,68.9,37146,7.55,764081,68.89,83741,7.55,232848,68.82,25521,7.54,82213,68.89,9005,7.55,68.89,92026,7.55
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,3000,943331,90533,77.43,9954,8.51,381026,77.4,41871,8.51,858347,77.38,94266,8.5,261573,77.31,28725,8.49,92363,77.4,10150,8.51,77.39,103606,8.5
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,3600,970527,93147,79.66,2614,2.24,392021,79.63,10995,2.23,883091,79.62,24744,2.23,269113,79.53,7540,2.23,95028,79.63,2665,2.23,79.62,27196,2.23
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,4200,982004,94251,80.61,1104,0.94,396661,80.58,4640,0.94,893533,80.56,10442,0.94,272295,80.48,3182,0.94,96153,80.57,1125,0.94,80.56,11477,0.94
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,4800,995297,95528,81.7,1277,1.09,402034,81.67,5373,1.09,905627,81.65,12094,1.09,275980,81.56,3685,1.09,97455,81.67,1302,1.09,81.65,13293,1.09
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,5400,1000142,95994,82.1,466,0.4,403993,82.07,1959,0.4,910035,82.04,4408,0.4,277323,81.96,1343,0.4,97930,82.06,475,0.4,82.05,4845,0.4
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,6000,1005645,96523,82.55,529,0.45,406218,82.52,2225,0.45,915042,82.5,5007,0.45,278849,82.41,1526,0.45,98469,82.51,539,0.45,82.5,5503,0.45
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,6600,1008444,96789,82.78,266,0.23,407342,82.75,1124,0.23,917590,82.73,2548,0.23,279626,82.64,777,0.23,98742,82.74,273,0.23,82.73,2799,0.23
Shariatpur,,16705992B92388810566131,BGD,ADM2,hospitals,TIME,7200,1014245,97347,83.26,558,0.48,409687,83.22,2345,0.48,922868,83.2,5278,0.48,281234,83.12,1608,0.48,99310,83.22,568,0.48,83.2,5801,0.48
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,600,5650422,477563,66.88,477563,66.88,2169923,66.92,2169923,66.92,5323756,66.95,5323756,66.95,1700739,66.97,1700739,66.97,370866,66.93,370866,66.93,66.94,5650422,66.94
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,1200,6812758,575842,80.64,98279,13.76,2616398,80.68,446475,13.77,6418878,80.72,1095122,13.77,2050554,80.74,349815,13.77,447174,80.7,76308,13.77,80.72,1162336,13.77
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,1800,7131346,602889,84.43,27047,3.79,2739065,84.47,122667,3.78,6718936,84.49,300058,3.77,2146332,84.51,95778,3.77,468196,84.49,21022,3.79,84.49,318588,3.77
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,2400,7436526,628857,88.07,25968,3.64,2856584,88.09,117519,3.62,7006525,88.11,287589,3.62,2237980,88.12,91648,3.61,488174,88.1,19978,3.61,88.11,305180,3.62
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,3000,7686316,650208,91.06,21351,2.99,2952860,91.06,96276,2.97,7241941,91.07,235416,2.96,2312866,91.07,74886,2.95,504502,91.04,16328,2.95,91.07,249790,2.96
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,3600,7811460,660786,92.54,10578,1.48,3000923,92.54,48063,1.48,7359852,92.55,117911,1.48,2350532,92.55,37666,1.48,512714,92.53,8212,1.48,92.55,125144,1.48
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,4200,8040828,680179,95.25,19393,2.72,3088982,95.26,88059,2.72,7575959,95.27,216107,2.72,2419516,95.27,68984,2.72,527769,95.24,15055,2.72,95.27,229368,2.72
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,4800,8046395,680649,95.32,470,0.07,3091121,95.32,2139,0.07,7581204,95.33,5245,0.07,2421192,95.33,1676,0.07,528134,95.31,365,0.07,95.33,5567,0.07
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,5400,8049973,680952,95.36,303,0.04,3092495,95.37,1374,0.04,7584575,95.38,3371,0.04,2422269,95.38,1077,0.04,528369,95.35,235,0.04,95.37,3578,0.04
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,6000,8068768,682540,95.58,1588,0.22,3099712,95.59,7217,0.22,7602285,95.6,17710,0.22,2427926,95.6,5657,0.22,529603,95.57,1234,0.22,95.6,18795,0.22
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,6600,8071334,682757,95.61,217,0.03,3100698,95.62,986,0.03,7604702,95.63,2417,0.03,2428699,95.63,773,0.03,529771,95.6,168,0.03,95.63,2566,0.03
Chittagong,,16705992B94200136889214,BGD,ADM2,hospitals,TIME,7200,8072403,682847,95.63,90,0.01,3101108,95.63,410,0.01,7605709,95.64,1007,0.01,2429020,95.64,321,0.01,529841,95.62,70,0.01,95.64,1069,0.01
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,600,1227841,117113,47.59,117113,47.59,481974,47.6,481974,47.6,1142701,47.64,1142701,47.64,350455,47.65,350455,47.65,94745,47.59,94745,47.59,47.64,1227841,47.64
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,1200,2123193,202486,82.28,85373,34.69,833375,82.31,351401,34.71,1975997,82.38,833296,34.74,606044,82.4,255589,34.75,163805,82.28,69060,34.69,82.37,895352,34.74
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,1800,2208781,210643,85.59,8157,3.31,866959,85.63,33584,3.32,2055666,85.7,79669,3.32,630482,85.73,24438,3.32,170393,85.59,6588,3.31,85.69,85588,3.32
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,2400,2241599,213787,86.87,3144,1.28,879884,86.91,12925,1.28,2086191,86.98,30525,1.27,639830,87.0,9348,1.27,172943,86.87,2550,1.28,86.97,32818,1.27
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,3000,2254808,215052,87.38,1265,0.51,885085,87.42,5201,0.51,2098477,87.49,12286,0.51,643592,87.51,3762,0.51,173969,87.39,1026,0.52,87.48,13209,0.51
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,3600,2265464,216071,87.8,1019,0.41,889279,87.83,4194,0.41,2108390,87.9,9913,0.41,646630,87.92,3038,0.41,174796,87.8,827,0.42,87.89,10656,0.41
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,4200,2274436,216931,88.14,860,0.35,892812,88.18,3533,0.35,2116735,88.25,8345,0.35,649185,88.27,2555,0.35,175493,88.16,697,0.35,88.24,8972,0.35
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,4800,2577503,246108,100.0,29177,11.86,1012459,100.0,119647,11.82,2398593,100.0,281858,11.75,735460,100.0,86275,11.73,199073,100.0,23580,11.84,100.0,303067,11.76
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,5400,2577503,246108,100.0,0,0.0,1012459,100.0,0,0.0,2398593,100.0,0,0.0,735460,100.0,0,0.0,199073,100.0,0,0.0,100.0,0,0.0
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,6000,2577503,246108,100.0,0,0.0,1012459,100.0,0,0.0,2398593,100.0,0,0.0,735460,100.0,0,0.0,199073,100.0,0,0.0,100.0,0,0.0
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,6600,2577503,246108,100.0,0,0.0,1012459,100.0,0,0.0,2398593,100.0,0,0.0,735460,100.0,0,0.0,199073,100.0,0,0.0,100.0,0,0.0
Narsingdi,,16705992B95243043657125,BGD,ADM2,hospitals,TIME,7200,2577503,246108,100.0,0,0.0,1012459,100.0,0,0.0,2398593,100.0,0,0.0,735460,100.0,0,0.0,199073,100.0,0,0.0,100.0,0,0.0
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,600,865910,91807,24.02,91807,24.02,378507,24.02,378507,24.02,800933,24.01,800933,24.01,250286,24.01,250286,24.01,71750,24.01,71750,24.01,24.01,865910,24.01
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,1200,2014781,213550,55.87,121743,31.85,880534,55.88,502027,31.86,1863561,55.88,1062628,31.86,582399,55.88,332113,31.86,166981,55.87,95231,31.86,55.88,1148871,31.86
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,1800,2717382,288043,75.37,74493,19.49,1187635,75.37,307101,19.49,2513433,75.36,649872,19.49,785480,75.36,203081,19.48,225205,75.36,58224,19.48,75.36,702601,19.49
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,2400,2911537,308564,80.73,20521,5.37,1272305,80.74,84670,5.37,2692984,80.74,179551,5.38,841631,80.75,56151,5.39,241329,80.75,16124,5.4,80.75,194155,5.38
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,3000,3037921,321970,84.24,13406,3.51,1327566,84.25,55261,3.51,2809887,84.25,116903,3.51,878158,84.25,36527,3.5,251798,84.25,10469,3.5,84.25,126384,3.5
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,3600,3047773,323015,84.52,1045,0.27,1331874,84.52,4308,0.27,2819000,84.52,9113,0.27,881005,84.53,2847,0.27,252614,84.53,816,0.27,84.52,9852,0.27
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,4200,3091729,327660,85.73,4645,1.22,1351022,85.73,19148,1.22,2859642,85.74,40642,1.22,893719,85.74,12714,1.22,256272,85.75,3658,1.22,85.74,43956,1.22
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,4800,3091729,327660,85.73,0,0.0,1351022,85.73,0,0.0,2859642,85.74,0,0.0,893719,85.74,0,0.0,256272,85.75,0,0.0,85.74,0,0.0
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,5400,3093170,327813,85.77,153,0.04,1351652,85.77,630,0.04,2860975,85.78,1333,0.04,894135,85.78,416,0.04,256392,85.79,120,0.04,85.78,1441,0.04
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,6000,3093200,327816,85.77,3,0.0,1351665,85.78,13,0.0,2861003,85.78,28,0.0,894144,85.79,9,0.0,256394,85.79,2,0.0,85.78,30,0.0
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,6600,3095610,328072,85.84,256,0.07,1352719,85.84,1054,0.07,2863232,85.85,2229,0.07,894841,85.85,697,0.07,256594,85.86,200,0.07,85.85,2410,0.07
Noakhali,,16705992B96773862439533,BGD,ADM2,hospitals,TIME,7200,3095610,328072,85.84,0,0.0,1352719,85.84,0,0.0,2863232,85.85,0,0.0,894841,85.85,0,0.0,256594,85.86,0,0.0,85.85,0,0.0
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,600,776244,73022,35.81,73022,35.81,279713,35.81,279713,35.81,715688,35.81,715688,35.81,226355,35.81,226355,35.81,66628,35.82,66628,35.82,35.81,776244,35.81
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,1200,1497211,140836,69.08,67814,33.26,539554,69.08,259841,33.27,1380439,69.07,664751,33.26,436551,69.07,210196,33.26,128483,69.07,61855,33.25,69.07,720967,33.26
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,1800,1674142,157481,77.24,16645,8.16,603309,77.24,63755,8.16,1543567,77.23,163128,8.16,488147,77.23,51596,8.16,143671,77.24,15188,8.17,77.23,176931,8.16
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,2400,1797891,169122,82.95,11641,5.71,647901,82.95,44592,5.71,1657663,82.94,114096,5.71,524233,82.94,36086,5.71,154292,82.95,10621,5.71,82.94,123749,5.71
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,3000,1877675,176626,86.63,7504,3.68,676640,86.63,28739,3.68,1731225,86.62,73562,3.68,547497,86.62,23264,3.68,161138,86.63,6846,3.68,86.62,79784,3.68
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,3600,2000872,188216,92.31,11590,5.68,721032,92.31,44392,5.68,1844810,92.31,113585,5.68,583423,92.31,35926,5.68,171713,92.31,10575,5.69,92.31,123197,5.68
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,4200,2008062,188892,92.64,676,0.33,723623,92.65,2591,0.33,1851440,92.64,6630,0.33,585520,92.64,2097,0.33,172330,92.65,617,0.33,92.64,7190,0.33
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,4800,2029769,190930,93.64,2038,1.0,731429,93.65,7806,1.0,1871457,93.64,20017,1.0,591848,93.64,6328,1.0,174190,93.64,1860,1.0,93.64,21707,1.0
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,5400,2032809,191216,93.78,286,0.14,732524,93.79,1095,0.14,1874260,93.78,2803,0.14,592734,93.78,886,0.14,174450,93.78,260,0.14,93.78,3040,0.14
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,6000,2042296,192099,94.22,883,0.43,735915,94.22,3391,0.43,1883014,94.22,8754,0.44,595496,94.22,2762,0.44,175257,94.22,807,0.43,94.22,9487,0.44
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,6600,2046170,192464,94.4,365,0.18,737311,94.4,1396,0.18,1886587,94.4,3573,0.18,596626,94.4,1130,0.18,175590,94.4,333,0.18,94.4,3874,0.18
Kurigram,,16705992B97164497642406,BGD,ADM2,hospitals,TIME,7200,2053801,193182,94.75,718,0.35,740061,94.75,2750,0.35,1893622,94.75,7035,0.35,598851,94.75,2225,0.35,176245,94.75,655,0.35,94.75,7631,0.35
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,600,567775,46784,36.52,46784,36.52,203258,36.51,203258,36.51,521354,36.46,521354,36.46,167535,36.47,167535,36.47,50862,36.67,50862,36.67,36.48,567775,36.48
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,1200,1212513,99829,77.92,53045,41.41,433832,77.92,230574,41.41,1113771,77.89,592417,41.43,357833,77.9,190298,41.43,108227,78.04,57365,41.36,77.9,644738,41.42
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,1800,1361625,112094,87.5,12265,9.57,487138,87.49,53306,9.57,1250878,87.48,137107,9.59,401872,87.49,44039,9.59,121398,87.53,13171,9.5,87.49,149112,9.58
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,2400,1468192,120821,94.31,8727,6.81,525128,94.31,37990,6.82,1348892,94.34,98014,6.85,433336,94.34,31464,6.85,130784,94.3,9386,6.77,94.33,106567,6.85
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,3000,1490495,122659,95.74,1838,1.43,533113,95.75,7985,1.43,1369370,95.77,20478,1.43,439916,95.77,6580,1.43,132783,95.74,1999,1.44,95.77,22303,1.43
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,3600,1498316,123304,96.25,645,0.5,535913,96.25,2800,0.5,1376552,96.27,7182,0.5,442224,96.27,2308,0.5,133484,96.25,701,0.51,96.27,7821,0.5
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,4200,1509623,124236,96.98,932,0.73,539964,96.98,4051,0.73,1386934,97.0,10382,0.73,445560,97.0,3336,0.73,134498,96.98,1014,0.73,96.99,11307,0.73
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,4800,1513352,124562,97.23,326,0.25,541363,97.23,1399,0.25,1390360,97.24,3426,0.24,446656,97.23,1096,0.24,134829,97.22,331,0.24,97.23,3729,0.24
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,5400,1516481,124820,97.43,258,0.2,542483,97.43,1120,0.2,1393234,97.44,2874,0.2,447580,97.44,924,0.2,135110,97.42,281,0.2,97.43,3129,0.2
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,6000,1518802,125011,97.58,191,0.15,543314,97.58,831,0.15,1395365,97.59,2131,0.15,448265,97.59,685,0.15,135318,97.57,208,0.15,97.58,2321,0.15
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,6600,1520799,125176,97.71,165,0.13,544029,97.71,715,0.13,1397198,97.71,1833,0.13,448854,97.71,589,0.13,135497,97.7,179,0.13,97.71,1997,0.13
Munshiganj,,16705992B99884694518333,BGD,ADM2,hospitals,TIME,7200,1523542,125402,97.89,226,0.18,545011,97.89,982,0.18,1399717,97.89,2519,0.18,449663,97.89,809,0.18,135743,97.88,246,0.18,97.89,2743,0.18
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,hospitals,TIME,600,4923628,397711,24.44,397711,24.44,1664405,24.4,1664405,24.4,4566990,24.23,4566990,24.23,1471030,24.18,1471030,24.18,395153,24.07,395153,24.07,24.22,4923628,24.22
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,hospitals,TIME,1200,8988016,728506,44.76,330795,20.33,3035485,44.5,1371080,20.1,8333307,44.21,3766317,19.98,2680783,44.06,1209753,19.88,725018,44.17,329865,20.1,44.21,4064388,19.99
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,hospitals,TIME,1800,12698011,1026489,63.07,297983,18.31,4282813,62.79,1247328,18.29,11773374,62.47,3440067,18.25,3790366,62.3,1109583,18.24,1023970,62.38,298952,18.21,62.46,3709995,18.25
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,hospitals,TIME,2400,16084899,1292416,79.41,265927,16.34,5400897,79.18,1118084,16.39,14910674,79.11,3137300,16.65,4808549,79.03,1018183,16.73,1300052,79.2,276082,16.82,79.12,3386888,16.66
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,hospitals,TIME,3000,17607951,1413937,86.88,121521,7.47,5911310,86.66,510413,7.48,16322102,86.6,1411428,7.49,5264857,86.53,456308,7.5,1423590,86.73,123538,7.53,86.61,1523052,7.49
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,hospitals,TIME,3600,18374356,1472364,90.47,58427,3.59,6161623,90.33,250313,3.67,17032543,90.37,710441,3.77,5496893,90.35,232036,3.81,1485550,90.5,61960,3.77,90.38,766405,3.77
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,hospitals,TIME,4200,18911123,1510806,92.83,38442,2.36,6332565,92.84,170942,2.51,17530653,93.01,498110,2.64,5661377,93.05,164484,2.7,1528405,93.11,42855,2.61,93.02,536767,2.64
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,hospitals,TIME,4800,19124627,1526382,93.79,15576,0.96,6402128,93.86,69563,1.02,17729149,94.07,198496,1.05,5726554,94.12,65177,1.07,1545084,94.13,16679,1.02,94.07,213504,1.05
